name	x	y	z
A1	0.000000	-0.000000	56.000000
A2	-10.685304	-0.000000	54.971122
A3	-21.880943	-0.000000	51.548272
A4	-31.314803	-0.000000	46.426104
A5	-37.349774	15.090288	38.900869
A6	-28.484403	28.484403	38.900869
A7	-33.209660	33.209660	30.499786
A8	-42.295816	30.729709	20.068605
A9	-44.616668	32.415907	9.724298
A10	-45.277353	32.895923	-1.954372
A11	-43.959201	31.938229	-13.547626
A12	-41.060231	29.832004	-23.666623
A13	-48.269196	15.683612	-23.666623
A14	-51.677140	16.790921	-13.547626
A15	-53.226721	17.294410	-1.954372
A16	-52.450039	17.042051	9.724298
A17	-49.721714	16.155564	20.068605
A18	-43.545701	17.593605	30.499786
A19	-40.283029	-0.000000	38.900869
A20	-46.965552	-0.000000	30.499786
A21	-52.280504	-0.000000	20.068605
A22	-55.149234	-0.000000	9.724298
A23	-55.965886	-0.000000	-1.954372
A24	-54.336561	-0.000000	-13.547626
A25	-50.753236	-0.000000	-23.666623
A26	-48.269196	-15.683612	-23.666623
A27	-51.677140	-16.790921	-13.547626
A28	-53.226721	-17.294410	-1.954372
A29	-52.450039	-17.042051	9.724298
A30	-49.721714	-16.155564	20.068605
A31	-43.545701	-17.593605	30.499786
A32	-37.349774	-15.090288	38.900869
B1	-3.301940	-10.162328	54.971122
B2	-15.472163	-15.472163	51.548272
B3	-28.484403	-28.484403	38.900869
B4	-33.209660	-33.209660	30.499786
B5	-42.295816	-30.729709	20.068605
B6	-44.616668	-32.415907	9.724298
B7	-45.277353	-32.895923	-1.954372
B8	-43.959201	-31.938229	-13.547626
B9	-41.060231	-29.832004	-23.666623
B10	-31.938229	-43.959201	-13.547626
B11	-32.895923	-45.277353	-1.954372
B12	-32.415907	-44.616668	9.724298
B13	-30.729709	-42.295816	20.068605
B14	-17.294410	-53.226721	-1.954372
B15	-17.042051	-52.450039	9.724298
B16	-16.155564	-49.721714	20.068605
B17	-18.350903	-43.232018	30.499786
B18	-15.739833	-37.080724	38.900869
B19	-15.657401	-27.119415	46.426104
B20	0.000000	-21.880943	51.548272
B21	0.000000	-31.314803	46.426104
B22	0.000000	-40.283029	38.900869
B23	0.000000	-46.965552	30.499786
B24	0.000000	-52.280504	20.068605
B25	0.000000	-55.149234	9.724298
B26	0.000000	-55.965886	-1.954372
B27	17.294410	-53.226721	-1.954372
B28	17.042051	-52.450039	9.724298
B29	16.155564	-49.721714	20.068605
B30	17.593605	-43.545701	30.499786
B31	15.090288	-37.349774	38.900869
B32	15.657401	-27.119415	46.426104
C1	8.644592	-6.280664	54.971122
C2	15.472163	-15.472163	51.548272
C3	28.484403	-28.484403	38.900869
C4	33.209660	-33.209660	30.499786
C5	30.729709	-42.295816	20.068605
C6	32.415907	-44.616668	9.724298
C7	32.895923	-45.277353	-1.954372
C8	45.277353	-32.895923	-1.954372
C9	44.616668	-32.415907	9.724298
C10	42.295816	-30.729709	20.068605
C11	27.119415	-15.657401	46.426104
C12	37.080724	-15.739833	38.900869
C13	43.232018	-18.350903	30.499786
C14	49.721714	-16.155564	20.068605
C15	52.450039	-17.042051	9.724298
C16	53.226721	-17.294410	-1.954372
C17	55.965886	0.000000	-1.954372
C18	55.149234	0.000000	9.724298
C19	52.280504	0.000000	20.068605
C20	46.965552	0.000000	30.499786
C21	40.283029	0.000000	38.900869
C22	31.314803	0.000000	46.426104
C23	21.880943	0.000000	51.548272
C24	27.119415	15.657401	46.426104
C25	37.080724	15.739833	38.900869
C26	43.232018	18.350903	30.499786
C27	49.721714	16.155564	20.068605
C28	52.450039	17.042051	9.724298
C29	53.226721	17.294410	-1.954372
C30	45.277353	32.895923	-1.954372
C31	44.616668	32.415907	9.724298
C32	42.295816	30.729709	20.068605
D1	8.644592	6.280664	54.971122
D2	15.472163	15.472163	51.548272
D3	28.484403	28.484403	38.900869
D4	33.209660	33.209660	30.499786
D5	30.729709	42.295816	20.068605
D6	32.415907	44.616668	9.724298
D7	32.895923	45.277353	-1.954372
D8	17.294410	53.226721	-1.954372
D9	17.042051	52.450039	9.724298
D10	16.155564	49.721714	20.068605
D11	17.593605	43.545701	30.499786
D12	15.090288	37.349774	38.900869
D13	15.657401	27.119415	46.426104
D14	0.000000	21.880943	51.548272
D15	-3.301940	10.162328	54.971122
D16	-15.472163	15.472163	51.548272
D17	-15.657401	27.119415	46.426104
D18	0.000000	31.314803	46.426104
D19	0.000000	40.283029	38.900869
D20	0.000000	46.965552	30.499786
D21	0.000000	52.280504	20.068605
D22	0.000000	55.149234	9.724298
D23	0.000000	55.965886	-1.954372
D24	-17.294410	53.226721	-1.954372
D25	-17.042051	52.450039	9.724298
D26	-16.155564	49.721714	20.068605
D27	-18.350903	43.232018	30.499786
D28	-15.739833	37.080724	38.900869
D29	-30.729709	42.295816	20.068605
D30	-32.415907	44.616668	9.724298
D31	-32.895923	45.277353	-1.954372
D32	-31.938229	43.959201	-13.547626
EXG1	n/a	n/a	n/a
EXG2	n/a	n/a	n/a
EXG3	n/a	n/a	n/a
EXG4	n/a	n/a	n/a
EXG5	n/a	n/a	n/a
EXG6	n/a	n/a	n/a
EXG7	n/a	n/a	n/a
EXG8	n/a	n/a	n/a
N-A1	n/a	n/a	n/a
N-A2	n/a	n/a	n/a
N-A3	n/a	n/a	n/a
N-A4	n/a	n/a	n/a
N-A5	n/a	n/a	n/a
N-A6	n/a	n/a	n/a
N-A7	n/a	n/a	n/a
N-A8	n/a	n/a	n/a
N-A9	n/a	n/a	n/a
N-A10	n/a	n/a	n/a
N-A11	n/a	n/a	n/a
N-A12	n/a	n/a	n/a
N-A13	n/a	n/a	n/a
N-A14	n/a	n/a	n/a
N-A15	n/a	n/a	n/a
N-A16	n/a	n/a	n/a
N-A17	n/a	n/a	n/a
N-A18	n/a	n/a	n/a
N-A19	n/a	n/a	n/a
N-A20	n/a	n/a	n/a
N-A21	n/a	n/a	n/a
N-A22	n/a	n/a	n/a
N-A23	n/a	n/a	n/a
N-A24	n/a	n/a	n/a
N-A25	n/a	n/a	n/a
N-A26	n/a	n/a	n/a
N-A27	n/a	n/a	n/a
N-A28	n/a	n/a	n/a
N-A29	n/a	n/a	n/a
N-A30	n/a	n/a	n/a
N-A31	n/a	n/a	n/a
N-A32	n/a	n/a	n/a
N-B1	n/a	n/a	n/a
N-B2	n/a	n/a	n/a
N-B3	n/a	n/a	n/a
N-B4	n/a	n/a	n/a
N-B5	n/a	n/a	n/a
N-B6	n/a	n/a	n/a
N-B7	n/a	n/a	n/a
N-B8	n/a	n/a	n/a
N-B9	n/a	n/a	n/a
N-B10	n/a	n/a	n/a
N-B11	n/a	n/a	n/a
N-B12	n/a	n/a	n/a
N-B13	n/a	n/a	n/a
N-B14	n/a	n/a	n/a
N-B15	n/a	n/a	n/a
N-B16	n/a	n/a	n/a
N-B17	n/a	n/a	n/a
N-B18	n/a	n/a	n/a
N-B19	n/a	n/a	n/a
N-B20	n/a	n/a	n/a
N-B21	n/a	n/a	n/a
N-B22	n/a	n/a	n/a
N-B23	n/a	n/a	n/a
N-B24	n/a	n/a	n/a
N-B25	n/a	n/a	n/a
N-B26	n/a	n/a	n/a
N-B27	n/a	n/a	n/a
N-B28	n/a	n/a	n/a
N-B29	n/a	n/a	n/a
N-B30	n/a	n/a	n/a
N-B31	n/a	n/a	n/a
N-B32	n/a	n/a	n/a
N-C1	n/a	n/a	n/a
N-C2	n/a	n/a	n/a
N-C3	n/a	n/a	n/a
N-C4	n/a	n/a	n/a
N-C5	n/a	n/a	n/a
N-C6	n/a	n/a	n/a
N-C7	n/a	n/a	n/a
N-C8	n/a	n/a	n/a
N-C9	n/a	n/a	n/a
N-C10	n/a	n/a	n/a
N-C11	n/a	n/a	n/a
N-C12	n/a	n/a	n/a
N-C13	n/a	n/a	n/a
N-C14	n/a	n/a	n/a
N-C15	n/a	n/a	n/a
N-C16	n/a	n/a	n/a
N-C17	n/a	n/a	n/a
N-C18	n/a	n/a	n/a
N-C19	n/a	n/a	n/a
N-C20	n/a	n/a	n/a
N-C21	n/a	n/a	n/a
N-C22	n/a	n/a	n/a
N-C23	n/a	n/a	n/a
N-C24	n/a	n/a	n/a
N-C25	n/a	n/a	n/a
N-C26	n/a	n/a	n/a
N-C27	n/a	n/a	n/a
N-C28	n/a	n/a	n/a
N-C29	n/a	n/a	n/a
N-C30	n/a	n/a	n/a
N-C31	n/a	n/a	n/a
N-C32	n/a	n/a	n/a
N-D1	n/a	n/a	n/a
N-D2	n/a	n/a	n/a
N-D3	n/a	n/a	n/a
N-D4	n/a	n/a	n/a
N-D5	n/a	n/a	n/a
N-D6	n/a	n/a	n/a
N-D7	n/a	n/a	n/a
N-D8	n/a	n/a	n/a
N-D9	n/a	n/a	n/a
N-D10	n/a	n/a	n/a
N-D11	n/a	n/a	n/a
N-D12	n/a	n/a	n/a
N-D13	n/a	n/a	n/a
N-D14	n/a	n/a	n/a
N-D15	n/a	n/a	n/a
N-D16	n/a	n/a	n/a
N-D17	n/a	n/a	n/a
N-D18	n/a	n/a	n/a
N-D19	n/a	n/a	n/a
N-D20	n/a	n/a	n/a
N-D21	n/a	n/a	n/a
N-D22	n/a	n/a	n/a
N-D23	n/a	n/a	n/a
N-D24	n/a	n/a	n/a
N-D25	n/a	n/a	n/a
N-D26	n/a	n/a	n/a
N-D27	n/a	n/a	n/a
N-D28	n/a	n/a	n/a
N-D29	n/a	n/a	n/a
N-D30	n/a	n/a	n/a
N-D31	n/a	n/a	n/a
N-D32	n/a	n/a	n/a
